,year,caseID,gender,socialClassSelf,interestElections,wealthPrcnt,partyID,yrsEdu,voteHouseParty,approveOfConservatives,approveOfLiberals,approveOfBusiness,approveOfUnions,approveOfCongress,approveOfMiddleClass,approveOfIllegalAliens,votedForCong,isRepublican,isDemocrat
52881,2012,4067,M,2,2,75,3,12,1,97,0,50,2,33,50,0,1,1,0
52882,2012,4068,F,5,2,28,1,16,1,50,50,50,30,40,60,50,1,1,0
52883,2012,4069,F,2,2,75,0,14,1,45,45,0,97,70,95,97,1,0,0
52884,2012,4070,F,4,1,8,-3,14,0,50,50,70,85,70,90,50,1,0,1
52885,2012,4071,M,2,2,50,-1,12,1,20,50,30,30,20,80,30,1,0,1
52886,2012,4072,F,1,1,50,-2,12,0,70,50,60,60,50,70,50,1,0,1
52887,2012,4073,M,5,2,50,1,16,1,25,0,5,5,0,50,25,1,1,0
52888,2012,4074,F,5,2,50,3,16,1,85,30,70,30,60,85,15,1,1,0
52889,2012,4075,M,6,2,75,2,16,1,60,10,50,20,40,60,40,1,1,0
52890,2012,4076,M,5,1,8,-2,12,1,65,60,75,58,95,75,60,1,0,1
52891,2012,4077,M,5,1,50,3,14,1,80,25,80,65,15,90,50,1,1,0
52892,2012,4078,M,5,2,50,0,12,1,40,40,30,50,40,70,15,1,0,0
52893,2012,4079,M,5,1,75,-3,16,,35,75,50,50,45,50,50,0,0,1
52894,2012,4080,M,1,2,8,-3,12,0,5,65,35,70,5,50,40,1,0,1
52895,2012,4081,M,1,1,50,-1,12,,60,49,40,40,40,,50,0,0,1
52896,2012,4082,F,4,2,8,-3,12,0,30,90,97,75,75,97,95,1,0,1
52897,2012,4083,M,2,2,28,-2,14,0,55,55,30,30,30,60,0,1,0,1
52898,2012,4084,M,4,1,8,0,16,1,40,10,40,60,0,65,50,1,0,0
52899,2012,4085,M,2,2,50,1,14,1,30,0,15,0,15,60,10,1,1,0
52900,2012,4086,M,2,2,28,-2,12,,40,50,30,40,40,85,15,0,0,1
52901,2012,4087,M,1,1,8,-3,16,0,70,75,10,65,90,5,40,1,0,1
52902,2012,4088,M,2,1,50,2,14,1,75,30,30,30,50,90,35,1,1,0
52903,2012,4089,M,5,2,75,3,12,,70,65,80,97,65,90,0,0,1,0
52904,2012,4090,F,3,2,8,3,16,1,85,70,80,70,75,70,60,1,1,0
52905,2012,4091,F,,1,8,0,12,,50,50,40,50,0,70,0,0,0,0
52906,2012,4092,M,5,1,28,1,14,,50,50,85,50,50,97,30,0,1,0
52907,2012,4093,F,4,1,28,0,10,,97,50,30,40,67,70,0,0,0,0
52908,2012,4094,M,5,1,50,-3,16,0,40,60,40,60,40,50,40,1,0,1
52909,2012,4095,F,2,1,50,-3,12,,70,50,70,70,85,85,40,0,0,1
52910,2012,4096,F,4,2,8,-2,14,0,66,77,80,50,80,80,50,1,0,1
52911,2012,4097,F,5,1,8,-3,12,0,50,90,80,90,65,90,97,1,0,1
52912,2012,4098,F,5,2,50,1,14,,,,,,,,,0,1,0
52913,2012,4099,M,5,2,50,3,12,1,85,15,70,30,40,70,0,1,1,0
52914,2012,4100,M,2,1,50,2,12,1,97,0,70,33,50,80,0,1,1,0
52915,2012,4101,F,5,2,8,-3,12,0,65,70,75,70,70,85,40,1,0,1
52916,2012,4102,F,1,1,75,3,12,1,70,15,50,40,50,50,15,1,1,0
52917,2012,4103,F,5,2,8,3,14,1,97,0,45,55,60,85,0,1,1,0
52918,2012,4104,F,5,2,75,-3,16,0,30,65,40,40,15,95,50,1,0,1
52919,2012,4105,F,5,1,50,1,14,0,80,0,10,60,0,97,30,1,1,0
52920,2012,4106,M,2,1,75,1,14,1,85,15,70,15,30,50,0,1,1,0
52921,2012,4107,M,5,1,8,0,12,,,,,,,,,0,0,0
52922,2012,4108,F,4,2,8,3,12,1,50,50,70,40,60,85,40,1,1,0
52923,2012,4109,M,5,2,75,-3,16,,,,,,,,,0,0,1
52924,2012,4110,F,5,2,50,3,16,,75,10,60,10,60,60,30,0,1,0
52925,2012,4111,F,5,2,75,-3,16,0,30,70,15,85,0,70,85,1,0,1
52926,2012,4112,M,2,2,8,-2,14,,50,50,0,85,0,85,1,0,0,1
52927,2012,4113,F,1,2,8,1,,0,97,0,70,0,15,85,0,1,1,0
52928,2012,4114,F,4,2,,-2,12,0,60,30,15,40,30,60,15,1,0,1
52929,2012,4115,F,1,2,50,2,16,0,60,50,50,90,70,90,75,1,1,0
52930,2012,4116,F,1,1,50,1,12,1,85,0,0,0,0,85,0,1,1,0
52931,2012,4117,F,2,2,50,0,14,1,97,0,50,15,15,97,0,1,0,0
52932,2012,4118,F,2,1,28,-3,16,0,50,50,50,60,70,50,30,1,0,1
52933,2012,4119,M,5,2,75,-3,16,0,25,70,70,40,45,90,65,1,0,1
52934,2012,4120,M,1,2,50,2,12,,75,0,70,30,50,80,0,0,1,0
52935,2012,4121,F,4,2,75,-2,14,0,40,50,15,,30,70,60,1,0,1
52936,2012,4122,F,5,1,75,0,16,0,50,50,60,60,15,85,15,1,0,0
52937,2012,4123,M,5,2,75,-1,16,0,35,75,5,70,55,75,85,1,0,1
52938,2012,4124,F,2,1,50,-3,16,0,70,70,80,85,60,85,85,1,0,1
52939,2012,4125,F,2,1,50,-2,14,1,0,0,0,0,40,60,0,1,0,1
52940,2012,4126,F,5,2,50,3,14,,50,30,60,60,60,85,30,0,1,0
52941,2012,4127,F,4,2,28,-3,12,,,,,,,,,0,0,1
52942,2012,4128,M,5,1,75,3,16,1,85,30,40,30,60,97,15,1,1,0
52943,2012,4129,F,5,2,75,-2,16,0,40,60,50,40,15,70,60,1,0,1
52944,2012,4130,F,1,2,75,0,12,,30,40,40,40,40,60,15,0,0,0
52945,2012,4131,F,2,1,75,-1,14,,,,,,,,,0,0,1
52946,2012,4132,F,5,1,50,3,12,1,75,30,50,10,10,85,15,1,1,0
52947,2012,4133,F,2,2,50,0,12,,,,,,,,,0,0,0
52948,2012,4134,F,5,2,75,3,16,1,85,0,0,0,10,75,20,1,1,0
52949,2012,4135,F,4,2,50,3,14,1,85,15,70,50,60,60,30,1,1,0
52950,2012,4136,M,5,2,50,2,16,1,97,0,50,0,0,50,25,1,1,0
52951,2012,4137,M,5,2,50,-2,14,0,55,70,60,65,40,75,70,1,0,1
52952,2012,4138,M,2,1,50,-1,12,0,50,47,25,72,65,72,43,1,0,1
52953,2012,4139,F,2,2,28,-3,12,0,50,50,15,85,50,60,70,1,0,1
52954,2012,4140,F,1,1,50,-2,12,0,60,60,60,30,60,70,40,1,0,1
52955,2012,4141,F,5,1,50,3,16,1,75,15,35,15,,55,15,1,1,0
52956,2012,4142,F,2,1,98,-3,14,0,25,60,15,70,50,97,60,1,0,1
52957,2012,4143,M,2,2,50,0,16,0,45,50,40,50,15,50,50,1,0,0
52958,2012,4144,F,2,2,28,0,16,,40,54,6,50,20,50,60,0,0,0
52959,2012,4145,F,5,1,50,-1,14,,60,40,50,50,0,60,0,0,0,1
52960,2012,4146,M,2,2,75,0,16,0,50,75,60,60,45,95,75,1,0,0
52961,2012,4147,F,1,2,28,-3,12,0,15,86,30,50,45,76,50,1,0,1
52962,2012,4148,M,2,2,50,-2,14,,45,35,30,50,45,45,10,0,0,1
52963,2012,4149,M,4,1,98,-3,16,0,50,35,45,50,25,75,15,1,0,1
52964,2012,4150,F,5,1,50,-3,14,0,5,90,35,40,50,90,75,1,0,1
52965,2012,4151,F,6,2,98,3,14,,,,,,,,,0,1,0
52966,2012,4152,F,5,2,75,-1,16,0,60,75,10,70,40,70,55,1,0,1
52967,2012,4153,F,5,2,8,3,14,1,60,30,60,40,15,85,60,1,1,0
52968,2012,4154,F,1,1,28,0,12,0,50,50,60,40,50,60,30,1,0,0
52969,2012,4155,M,2,2,28,-2,14,0,60,97,50,50,0,97,50,1,0,1
52970,2012,4156,F,5,2,75,-3,16,0,10,85,15,70,35,85,75,1,0,1
52971,2012,4157,F,3,1,28,2,12,1,50,40,15,40,40,50,40,1,1,0
52972,2012,4158,M,5,2,75,1,16,1,65,25,70,15,15,85,30,1,1,0
52973,2012,4159,M,5,1,50,2,12,1,70,50,70,60,50,85,15,1,1,0
52974,2012,4160,M,1,2,28,-1,12,,0,30,0,15,0,40,15,0,0,1
52975,2012,4161,M,5,2,8,1,14,,65,40,60,15,35,90,40,0,1,0
52976,2012,4162,F,5,2,50,-3,16,0,15,90,15,85,60,90,85,1,0,1
52977,2012,4163,M,5,2,75,-3,16,0,0,85,40,60,30,97,40,1,0,1
52978,2012,4164,M,1,2,8,-3,16,0,0,0,0,0,0,50,85,1,0,1
52979,2012,4165,M,5,2,50,-3,16,0,30,80,65,65,20,90,60,1,0,1
52980,2012,4166,M,5,2,75,-1,14,0,30,80,15,85,40,85,60,1,0,1
52981,2012,4167,F,5,1,75,3,14,0,60,40,,85,75,90,60,1,1,0
52982,2012,4168,M,5,1,75,-1,14,0,50,50,50,50,50,97,40,1,0,1
52983,2012,4169,M,5,1,75,-2,16,0,70,70,80,40,70,80,70,1,0,1
52984,2012,4170,F,1,1,8,-2,14,,50,50,40,50,50,50,50,0,0,1
52985,2012,4171,F,5,1,50,3,12,1,85,15,70,0,30,85,0,1,1,0
52986,2012,4172,M,5,2,75,0,16,1,60,30,40,15,15,70,40,1,0,0
52987,2012,4173,F,1,2,8,1,12,1,70,40,70,30,15,50,0,1,1,0
52988,2012,4174,M,5,2,8,-3,14,0,40,70,60,70,85,97,62,1,0,1
52989,2012,4175,M,1,2,50,3,16,1,60,0,60,50,0,60,0,1,1,0
52990,2012,4176,M,1,1,50,0,14,0,50,50,65,75,25,60,60,1,0,0
52991,2012,4177,M,2,1,,0,16,,50,25,45,0,0,50,,0,0,0
52992,2012,4178,M,1,1,28,0,12,0,50,50,0,30,0,70,0,1,0,0
52993,2012,4179,F,1,2,50,-3,12,0,80,80,50,90,90,90,40,1,0,1
52994,2012,4180,F,5,1,75,-1,16,,,,,,,,,0,0,1
52995,2012,4181,M,5,2,50,-3,16,0,60,70,20,50,50,97,97,1,0,1
52996,2012,4182,M,5,2,75,-1,16,1,40,60,50,50,25,75,50,1,0,1
52997,2012,4183,M,3,1,75,-2,16,1,60,75,75,40,70,80,55,1,0,1
52998,2012,4184,M,5,2,75,-1,14,,50,50,60,50,0,85,70,0,0,1
52999,2012,4185,F,2,2,50,0,14,,50,50,40,60,50,50,0,0,0,0
53000,2012,4186,F,1,2,28,0,14,,50,15,15,70,0,97,0,0,0,0
53001,2012,4187,F,5,2,75,-1,16,0,15,40,60,85,60,97,85,1,0,1
53002,2012,4188,M,5,2,50,1,12,0,10,25,25,60,20,75,30,1,1,0
53003,2012,4189,M,5,2,98,-3,16,0,0,85,40,97,30,85,60,1,0,1
53004,2012,4190,M,5,2,8,3,12,,97,0,80,0,0,50,15,0,1,0
53005,2012,4191,M,5,2,50,3,14,1,85,3,75,1,15,65,5,1,1,0
53006,2012,4192,F,2,1,28,2,14,,50,0,50,50,0,60,50,0,1,0
53007,2012,4193,M,6,1,8,-1,14,,50,70,60,65,50,55,50,0,0,1
53008,2012,4194,F,1,2,50,-3,16,0,70,70,60,60,50,97,85,1,0,1
53009,2012,4195,M,5,2,50,-3,16,0,15,85,40,85,15,97,50,1,0,1
53010,2012,4196,F,2,2,75,1,12,1,90,0,50,40,0,85,0,1,1,0
53011,2012,4197,F,2,2,75,-3,14,0,50,40,45,50,43,50,50,1,0,1
53012,2012,4198,F,5,1,8,3,14,,35,75,35,65,35,95,0,0,1,0
53013,2012,4199,F,5,2,50,-3,,0,60,50,40,40,40,70,30,1,0,1
53014,2012,4200,F,6,2,75,2,16,1,60,15,85,30,30,85,30,1,1,0
53015,2012,4201,M,5,1,75,1,16,1,60,15,85,0,30,40,15,1,1,0
53016,2012,4202,F,3,2,98,3,14,,95,30,75,15,35,97,33,0,1,0
53017,2012,4203,M,5,1,50,1,12,1,50,50,40,60,50,70,30,1,1,0
53018,2012,4204,M,5,2,75,-3,16,,,,,,,,,0,0,1
53019,2012,4205,F,5,1,8,-2,14,1,40,40,85,70,30,97,0,1,0,1
53020,2012,4206,M,3,1,75,2,12,,,,,,,,,0,1,0
53021,2012,4207,M,5,2,75,-1,16,1,10,10,20,30,0,80,50,1,0,1
53022,2012,4208,F,2,1,8,-2,14,,50,0,0,50,0,97,30,0,0,1
53023,2012,4209,F,5,2,75,1,16,1,60,40,50,30,25,60,40,1,1,0
53024,2012,4210,M,6,2,75,3,16,1,60,0,50,0,0,50,20,1,1,0
53025,2012,4211,M,2,1,8,-3,12,,30,90,50,30,60,74,50,0,0,1
53026,2012,4212,M,2,2,8,1,14,1,75,20,50,20,25,70,0,1,1,0
53027,2012,4213,F,5,2,50,-1,16,0,15,85,60,85,60,60,50,1,0,1
53028,2012,4214,M,2,2,28,2,14,,95,0,40,40,65,75,15,0,1,0
53029,2012,4215,F,1,1,28,-3,12,,50,50,30,30,40,50,70,0,0,1
53030,2012,4216,M,5,2,98,-1,16,0,40,50,50,60,30,85,70,1,0,1
53031,2012,4217,M,2,2,50,-1,12,1,40,66,85,70,49,90,35,1,0,1
53032,2012,4218,M,1,1,50,0,12,0,65,0,45,10,15,50,0,1,0,0
53033,2012,4219,M,5,2,50,-2,16,0,40,70,30,60,15,85,60,1,0,1
53034,2012,4220,M,4,2,50,0,16,1,15,0,30,0,15,60,0,1,0,0
53035,2012,4221,F,2,1,8,-3,14,0,40,70,40,70,30,85,0,1,0,1
53036,2012,4222,F,1,2,28,1,12,1,97,40,97,97,97,97,15,1,1,0
53037,2012,4223,F,3,1,50,-3,14,0,50,50,40,50,30,85,50,1,0,1
53038,2012,4224,F,2,2,8,-2,14,,30,60,80,15,40,97,60,0,0,1
53039,2012,4225,F,5,2,98,-3,14,,50,60,50,70,50,97,40,0,0,1
53040,2012,4226,M,5,2,75,3,16,1,70,0,85,15,0,85,15,1,1,0
53041,2012,4227,M,2,1,50,3,16,1,70,15,70,30,50,60,60,1,1,0
53042,2012,4228,F,2,1,28,1,12,1,80,0,30,30,60,97,75,1,1,0
53043,2012,4229,M,6,2,75,1,14,1,95,15,90,2,15,90,40,1,1,0
53044,2012,4230,F,2,1,50,0,14,1,50,50,0,0,0,70,50,1,0,0
53045,2012,4231,M,5,2,75,3,12,1,97,0,85,15,60,97,0,1,1,0
53046,2012,4232,M,4,2,50,1,14,1,50,50,10,0,20,50,85,1,1,0
53047,2012,4233,M,5,2,75,-2,14,0,0,85,15,70,15,85,0,1,0,1
53048,2012,4234,F,5,1,75,-2,16,0,40,60,30,40,30,85,30,1,0,1
53049,2012,4235,F,6,1,75,3,16,1,90,30,75,40,45,50,15,1,1,0
53050,2012,4236,F,5,1,50,2,12,1,85,60,50,70,60,70,40,1,1,0
53051,2012,4237,M,5,2,75,-1,16,0,30,65,5,65,2,80,45,1,0,1
53052,2012,4238,M,1,2,50,3,14,1,70,30,70,0,50,85,15,1,1,0
53053,2012,4239,F,4,2,50,-3,14,0,50,15,50,70,50,60,40,1,0,1
53054,2012,4240,M,5,2,75,-2,14,0,40,85,60,60,15,88,70,1,0,1
53055,2012,4241,M,1,1,28,-3,16,0,80,80,80,80,75,85,85,1,0,1
53056,2012,4242,M,5,2,50,1,16,1,97,0,70,0,0,85,0,1,1,0
53057,2012,4243,M,5,1,8,3,14,1,80,40,20,0,20,80,60,1,1,0
53058,2012,4244,M,1,1,75,0,14,0,60,30,40,30,30,70,40,1,0,0
53059,2012,4245,F,2,1,8,-2,16,0,60,60,0,30,40,70,15,1,0,1
53060,2012,4246,M,5,1,75,-3,14,0,30,66,45,75,25,85,30,1,0,1
53061,2012,4247,M,5,2,50,1,14,1,70,10,35,35,5,50,0,1,1,0
53062,2012,4248,F,2,2,28,2,12,1,60,50,70,60,40,97,0,1,1,0
53063,2012,4249,M,2,2,,-1,14,,60,70,50,60,60,85,40,0,0,1
53064,2012,4250,M,5,2,28,-2,16,,40,70,60,75,50,70,60,0,0,1
53065,2012,4251,F,5,2,28,-3,16,,,,,,,,,0,0,1
53066,2012,4252,F,5,1,50,-3,14,,45,80,20,85,85,85,30,0,0,1
53067,2012,4253,M,,1,,-1,,,55,55,55,55,55,55,55,0,0,1
53068,2012,4254,M,5,2,75,1,12,1,85,0,60,15,30,70,10,1,1,0
53069,2012,4255,M,5,2,75,-3,16,0,15,85,30,85,60,97,97,1,0,1
53070,2012,4256,M,2,1,50,-2,14,,,,,,,,,0,0,1
53071,2012,4257,F,5,2,,-3,14,0,60,85,75,85,75,85,70,1,0,1
53072,2012,4258,F,6,1,8,-3,12,,50,60,50,30,50,70,50,0,0,1
53073,2012,4259,M,2,2,50,3,14,1,85,0,30,15,0,85,70,1,1,0
53074,2012,4260,M,4,1,8,-3,12,,60,70,40,85,70,70,50,0,0,1
53075,2012,4261,F,5,2,75,2,16,,60,0,70,30,0,50,40,0,1,0
53076,2012,4262,M,5,2,50,0,14,1,50,50,30,15,20,70,50,1,0,0
53077,2012,4263,M,2,2,50,0,12,,50,50,40,60,40,30,20,0,0,0
53078,2012,4264,M,1,2,28,2,12,,40,50,50,50,40,40,5,0,1,0
53079,2012,4265,M,1,2,28,3,14,1,97,1,95,5,35,55,20,1,1,0
53080,2012,4266,M,5,2,75,1,14,0,10,35,40,35,30,85,40,1,1,0
53081,2012,4267,F,4,2,8,-3,,0,50,85,85,97,15,97,70,1,0,1
53082,2012,4268,M,3,2,50,1,12,1,50,10,40,35,30,75,15,1,1,0
53083,2012,4269,F,2,1,8,-3,12,,0,0,0,2,0,5,97,0,0,1
53084,2012,4270,M,4,2,75,2,16,1,75,0,60,0,15,40,0,1,1,0
53085,2012,4271,M,1,2,50,0,14,0,50,50,50,60,50,97,15,1,0,0
53086,2012,4272,M,4,2,50,3,12,1,70,15,62,30,30,50,40,1,1,0
53087,2012,4273,F,4,1,50,-3,16,0,15,85,40,80,60,50,80,1,0,1
53088,2012,4274,M,4,2,8,-2,14,0,60,50,15,70,40,85,0,1,0,1
53089,2012,4275,M,5,2,,-2,14,0,50,50,40,80,30,80,40,1,0,1
53090,2012,4276,M,4,1,50,0,16,0,30,85,30,50,40,75,50,1,0,0
53091,2012,4277,M,5,2,75,1,16,1,60,40,60,15,15,85,40,1,1,0
53092,2012,4278,M,4,2,8,2,12,1,85,50,85,20,75,90,50,1,1,0
53093,2012,4279,M,5,2,75,-3,14,0,50,85,80,85,60,85,30,1,0,1
53094,2012,4280,M,2,1,50,2,14,1,50,50,40,15,30,70,0,1,1,0
53095,2012,4281,F,1,1,28,-3,14,0,50,50,50,60,60,60,50,1,0,1
53096,2012,4282,M,5,2,75,-2,16,0,15,65,40,75,30,75,70,1,0,1
53097,2012,4283,M,5,1,50,2,14,1,40,30,60,40,40,60,50,1,1,0
53098,2012,4284,M,5,1,50,-2,16,0,40,60,15,55,10,60,75,1,0,1
53099,2012,4285,M,5,2,50,-2,12,1,70,30,0,15,0,80,15,1,0,1
53100,2012,4286,M,1,1,8,0,14,1,50,0,50,50,15,50,50,1,0,0
53101,2012,4287,M,2,2,28,-2,12,,95,70,70,90,90,97,80,0,0,1
53102,2012,4288,F,5,2,75,3,14,1,90,1,50,2,30,90,60,1,1,0
53103,2012,4289,F,2,2,75,-3,16,0,15,97,15,85,30,85,97,1,0,1
53104,2012,4290,M,1,1,28,0,12,,30,40,30,15,15,70,15,0,0,0
53105,2012,4291,M,5,1,75,-1,16,0,15,60,15,50,0,85,40,1,0,1
53106,2012,4292,F,5,1,50,-3,14,0,50,50,50,50,50,50,15,1,0,1
53107,2012,4293,F,5,2,8,3,12,1,97,30,60,15,60,85,40,1,1,0
53108,2012,4294,M,5,2,75,-1,16,0,10,97,0,85,15,85,80,1,0,1
53109,2012,4295,M,5,2,98,-1,16,0,12,70,59,74,28,78,32,1,0,1
53110,2012,4296,M,5,2,28,-3,12,0,0,60,0,80,80,97,40,1,0,1
53111,2012,4297,M,2,1,75,0,12,1,40,40,10,55,5,75,30,1,0,0
53112,2012,4298,M,4,2,75,2,16,1,80,0,50,0,50,85,30,1,1,0
53113,2012,4299,M,5,2,75,-2,14,0,30,85,15,60,15,85,40,1,0,1
53114,2012,4300,M,5,2,50,3,14,1,75,10,65,15,50,75,50,1,1,0
53115,2012,4301,F,4,1,98,2,,0,50,70,40,15,40,60,50,1,1,0
53116,2012,4302,F,1,1,28,0,12,1,50,0,50,0,0,70,40,1,0,0
53117,2012,4303,M,5,2,75,2,14,,50,50,50,40,50,50,30,0,1,0
53118,2012,4304,M,5,2,98,1,16,1,52,50,60,40,55,85,30,1,1,0
53119,2012,4305,F,3,1,98,3,16,1,97,15,60,0,30,85,15,1,1,0
53120,2012,4306,F,2,2,50,3,12,1,40,60,60,50,40,85,15,1,1,0
53121,2012,4307,F,1,2,50,1,16,1,89,10,65,40,11,65,90,1,1,0
53122,2012,4308,F,5,2,98,-3,16,0,0,80,30,70,60,95,80,1,0,1
53123,2012,4309,F,4,2,28,-3,12,0,50,50,50,0,75,75,50,1,0,1
53124,2012,4310,M,2,2,75,0,14,,85,40,80,50,50,80,10,0,0,0
53125,2012,4311,M,5,1,75,0,14,1,60,35,65,35,40,70,60,1,0,0
53126,2012,4312,M,2,2,75,-3,12,0,30,50,30,85,40,85,70,1,0,1
53127,2012,4313,F,5,1,75,0,16,0,50,50,50,50,40,50,70,1,0,0
53128,2012,4314,M,4,1,28,-1,14,0,50,50,0,97,15,97,60,1,0,1
53129,2012,4315,M,2,1,50,-3,12,0,50,50,15,97,40,85,30,1,0,1
53130,2012,4316,M,1,1,8,-1,12,,10,10,50,10,10,50,0,0,0,1
53131,2012,4317,M,2,1,28,1,14,,50,50,50,50,50,50,50,0,1,0
53132,2012,4318,M,5,2,50,3,16,1,97,0,50,0,0,97,0,1,1,0
53133,2012,4319,M,5,1,75,2,16,,60,40,70,45,50,85,60,0,1,0
53134,2012,4320,M,3,2,28,1,16,,50,50,75,5,5,85,0,0,1,0
53135,2012,4321,F,5,2,50,3,14,,80,0,50,50,15,70,0,0,1,0
53136,2012,4322,M,5,1,50,-2,16,0,40,50,30,40,30,60,40,1,0,1
53137,2012,4323,M,5,2,50,-1,16,0,30,70,60,85,15,85,70,1,0,1
53138,2012,4324,M,2,1,50,1,12,1,50,,40,50,25,97,5,1,1,0
53139,2012,4325,F,5,1,8,-1,16,0,15,70,30,60,55,65,30,1,0,1
53140,2012,4326,F,2,1,28,2,12,,60,50,15,50,70,50,0,0,1,0
53141,2012,4327,M,2,1,50,-2,14,,35,87,15,60,74,85,70,0,0,1
53142,2012,4328,M,3,2,28,3,12,1,75,0,70,0,0,80,30,1,1,0
53143,2012,4329,M,5,2,8,-2,14,,,,,,,,,0,0,1
53144,2012,4330,F,5,2,98,1,16,1,97,0,70,0,0,70,15,1,1,0
53145,2012,4331,F,5,2,50,2,16,1,60,25,40,40,50,70,40,1,1,0
53146,2012,4332,F,6,1,75,0,16,,,,,,,,,0,0,0
53147,2012,4333,F,1,1,50,-2,14,0,50,48,50,70,45,50,70,1,0,1
53148,2012,4334,M,1,1,8,-3,14,0,85,60,40,85,97,85,85,1,0,1
53149,2012,4335,M,1,2,8,0,16,,60,25,25,30,2,50,30,0,0,0
53150,2012,4336,F,4,2,50,3,14,1,85,0,60,45,5,70,50,1,1,0
53151,2012,4337,F,4,2,50,3,12,1,75,0,50,5,50,95,50,1,1,0
53152,2012,4338,F,2,2,8,-2,14,1,50,50,15,85,40,85,15,1,0,1
53153,2012,4339,F,5,1,50,-3,16,,40,85,30,70,40,70,70,0,0,1
53154,2012,4340,F,2,2,50,1,16,,90,15,90,50,30,50,15,0,1,0
53155,2012,4341,F,1,2,8,3,12,1,97,0,50,30,40,70,60,1,1,0
53156,2012,4342,M,4,1,8,-1,14,0,25,60,10,60,10,50,50,1,0,1
53157,2012,4343,M,5,1,75,-1,14,0,30,40,15,60,15,85,70,1,0,1
53158,2012,4344,M,5,1,50,-2,14,0,45,55,60,55,40,75,10,1,0,1
53159,2012,4345,M,5,2,75,-3,16,,30,75,30,40,30,50,55,0,0,1
53160,2012,4346,M,2,2,75,-3,14,0,15,70,15,97,60,97,85,1,0,1
53161,2012,4347,M,2,1,50,2,14,1,75,10,65,0,60,80,5,1,1,0
53162,2012,4348,F,1,1,8,2,14,1,97,0,50,15,40,85,0,1,1,0
53163,2012,4349,F,5,2,50,-2,14,0,40,70,70,60,40,97,60,1,0,1
53164,2012,4350,M,1,2,50,-2,12,1,15,0,85,70,50,70,0,1,0,1
53165,2012,4351,M,1,2,50,-3,12,1,85,30,50,97,97,60,50,1,0,1
53166,2012,4352,F,2,1,8,-2,16,1,40,40,85,15,40,85,30,1,0,1
53167,2012,4353,F,5,1,75,-3,16,0,40,60,40,60,40,70,70,1,0,1
53168,2012,4354,F,5,1,50,0,16,0,85,55,55,60,35,95,60,1,0,0
53169,2012,4355,M,4,1,50,2,16,1,80,0,50,50,0,50,40,1,1,0
53170,2012,4356,F,,2,28,-3,12,0,97,40,0,50,50,97,97,1,0,1
53171,2012,4357,M,2,2,8,-3,16,0,30,75,20,50,20,90,60,1,0,1
53172,2012,4358,M,5,2,50,2,14,,0,0,50,0,15,85,50,0,1,0
53173,2012,4359,M,2,1,50,0,14,1,50,50,0,97,0,97,0,1,0,0
53174,2012,4360,M,5,2,98,-1,16,0,85,30,60,40,60,85,50,1,0,1
53175,2012,4361,F,5,2,,3,16,1,15,60,78,30,40,97,0,1,1,0
53176,2012,4362,F,5,2,50,-3,12,0,30,85,60,97,30,97,65,1,0,1
53177,2012,4363,M,5,2,8,2,16,1,90,20,55,45,25,80,30,1,1,0
53178,2012,4364,M,5,2,28,-3,14,0,30,97,97,97,0,97,60,1,0,1
53179,2012,4365,F,1,2,8,-3,14,0,97,60,85,85,70,97,70,1,0,1
53180,2012,4366,M,5,1,75,-3,14,0,60,85,70,85,60,97,60,1,0,1
53181,2012,4367,F,3,1,75,2,12,0,50,50,0,40,40,70,50,1,1,0
53182,2012,4368,F,4,1,8,3,14,,50,40,40,50,50,60,0,0,1,0
53183,2012,4369,F,5,1,75,1,14,1,50,40,50,30,15,60,30,1,1,0
53184,2012,4370,M,2,2,50,-3,14,,97,0,0,70,0,97,70,0,0,1
53185,2012,4371,F,2,1,75,-3,12,0,60,50,60,60,80,60,85,1,0,1
53186,2012,4372,M,5,1,75,-2,12,,,,,,,,,0,0,1
53187,2012,4373,M,5,1,50,-1,16,0,0,80,30,80,75,80,50,1,0,1
53188,2012,4374,F,2,2,28,2,14,1,85,0,70,15,30,85,15,1,1,0
53189,2012,4375,F,5,2,,1,16,1,97,0,97,0,30,97,50,1,1,0
53190,2012,4376,F,5,1,75,-1,16,,10,40,35,5,15,65,40,0,0,1
53191,2012,4377,M,6,2,75,3,16,1,80,30,40,0,60,80,0,1,1,0
53192,2012,4378,M,5,1,50,-3,14,0,0,90,5,60,50,70,50,1,0,1
53193,2012,4379,M,4,2,50,-3,14,0,40,40,50,60,60,85,40,1,0,1
53194,2012,4380,M,6,2,98,2,16,1,60,20,50,25,35,50,40,1,1,0
53195,2012,4381,M,2,1,75,-3,14,,15,60,40,30,40,85,30,0,0,1
53196,2012,4382,M,2,1,50,-2,12,,50,85,60,85,50,97,0,0,0,1
53197,2012,4383,M,5,2,50,1,16,0,35,45,50,20,35,65,25,1,1,0
53198,2012,4384,M,2,2,50,1,14,1,85,15,85,40,40,85,0,1,1,0
53199,2012,4385,F,1,1,50,0,12,,,,,,,,,0,0,0
53200,2012,4386,F,2,2,8,2,14,0,51,80,0,51,0,97,0,1,1,0
53201,2012,4387,M,1,1,8,-3,14,,88,38,78,75,85,75,87,0,0,1
53202,2012,4388,F,4,2,8,0,12,,,,,,,,,0,0,0
53203,2012,4389,F,2,2,28,-3,12,0,60,50,60,30,60,60,40,1,0,1
